과목,과목.1,과목.2,과목.3,합계금액,지역명
,,수익자부담수입,수익자부담수입,50010000.0,전북
,,,급식비,50010000.0,전북
,,,방과후학교활동비,0.0,전북
,,,현장체험학습비,0.0,전북
,,,청소년단체활동비,0.0,전북
,,,졸업앨범비,0.0,전북
,,,교과서비,0.0,전북
,,,기숙사비,0.0,전북
,,,기타수익자부담수입,0.0,전북
,,,누리과정비,0.0,전북
,,,교복구입비,0.0,전북
,,,운동부운영비,0.0,전북
,,,돌봄활동운영비,0.0,전북
,행정활동수입,행정활동수입,행정활동수입,2410000.0,전북
,,사용료및수수료,사용료및수수료,270000.0,전북
,,,사용료및수수료,270000.0,전북
,,자산수입,자산수입,110000.0,전북
,,,자산매각대,110000.0,전북
,,적립금처분수입,적립금처분수입,0.0,전북
,,,적립금처분수입,0.0,전북
,,보증금회수,보증금회수,0.0,전북
,,,보증금회수,0.0,전북
,,기타행정활동수입,기타행정활동수입,2030000.0,전북
,,,지난년도수입,0.0,전북
,,,이자수입,1600000.0,전북
,,,기타행정활동수입,430000.0,전북
기타수입,기타수입,기타수입,기타수입,21200000.0,전북
,전년도이월금,전년도이월금,전년도이월금,21200000.0,전북
,,순세계잉여금,순세계잉여금,21200000.0,전북
,,,순세계잉여금,21200000.0,전북
,,정산대상재원사용잔액,정산대상재원사용잔액,0.0,전북
,,,정산대상재원사용잔액,0.0,전북
,,이월금,이월금,0.0,전북
,,,이월사업비,0.0,전북
세입합계,세입합계,세입합계,세입합계,784032000.0,전북
장,관,항,목,0.0,부산
이전수입,이전수입,이전수입,이전수입,5387786000.0,부산
,중앙정부이전수입,중앙정부이전수입,중앙정부이전수입,0.0,부산
,,국고보조금,국고보조금,0.0,부산
,,,국고보조금,0.0,부산
,지방자치단체이전수입,지방자치단체이전수입,지방자치단체이전수입,0.0,부산
,,비법정이전수입,비법정이전수입,0.0,부산
,,,광역지방자치단체전입금,0.0,부산
,,,기초지방자치단체전입금,0.0,부산
,,교육경비보조금,교육경비보조금,0.0,부산
,,,광역지방자치단체전입금,0.0,부산
,,,기초지방자치단체전입금,0.0,부산
,지방교육행정기관이전수입,지방교육행정기관이전수입,지방교육행정기관이전수입,5387786000.0,부산
,,교육비특별회계전입금수입,교육비특별회계전입금수입,5387786000.0,부산
,,,교육비특별회계전입금,5387786000.0,부산
,,기금회계전입금수입,기금회계전입금수입,0.0,부산
,,,기금회계전입금,0.0,부산
,기타이전수입,기타이전수입,기타이전수입,0.0,부산
,,학교회계간이전수입,학교회계간이전수입,0.0,부산
,,,학교발전기금전입금,0.0,부산
,,,다른학교회계전입금,0.0,부산
,,,기타학교회계전입금,0.0,부산
,,기타공공이전수입,기타공공이전수입,0.0,부산
,,,기타공공지원금,0.0,부산
자체수입,자체수입,자체수입,자체수입,1221399000.0,부산
,학부모부담수입,학부모부담수입,학부모부담수입,1205799000.0,부산
,,등록금,등록금,0.0,부산
,,,학교운영지원비,0.0,부산
,,수익자부담수입,수익자부담수입,1205799000.0,부산
,,,급식비,144697000.0,부산
,,,방과후학교활동비,564360000.0,부산
,,,현장체험학습비,207930000.0,부산
,,,청소년단체활동비,11775000.0,부산
,,,졸업앨범비,41200000.0,부산
,,,교과서비,0.0,부산
,,,기숙사비,0.0,부산
,,,기타수익자부담수입,0.0,부산
,,,누리과정비,0.0,부산
,,,교복구입비,0.0,부산
,,,운동부운영비,161417000.0,부산
,,,돌봄활동운영비,74420000.0,부산
,행정활동수입,행정활동수입,행정활동수입,15600000.0,부산
,,사용료및수수료,사용료및수수료,1900000.0,부산
,,,사용료및수수료,1900000.0,부산
,,자산수입,자산수입,1500000.0,부산
,,,자산매각대,1500000.0,부산
,,적립금처분수입,적립금처분수입,0.0,부산
,,,적립금처분수입,0.0,부산
,,보증금회수,보증금회수,0.0,부산
,,,보증금회수,0.0,부산
,,기타행정활동수입,기타행정활동수입,12200000.0,부산
,,,지난년도수입,0.0,부산
,,,이자수입,6700000.0,부산
,,,기타행정활동수입,5500000.0,부산
기타수입,기타수입,기타수입,기타수입,0.0,부산
,전년도이월금,전년도이월금,전년도이월금,0.0,부산
,,순세계잉여금,순세계잉여금,0.0,부산
,,,순세계잉여금,0.0,부산
,,정산대상재원사용잔액,정산대상재원사용잔액,0.0,부산
,,,정산대상재원사용잔액,0.0,부산
,,이월금,이월금,0.0,부산
,,,이월사업비,0.0,부산
세입합계,세입합계,세입합계,세입합계,6609185000.0,부산
장,관,항,목,0.0,인천
이전수입,이전수입,이전수입,이전수입,4418583000.0,인천
,중앙정부이전수입,중앙정부이전수입,중앙정부이전수입,0.0,인천
,,국고보조금,국고보조금,0.0,인천
,,,국고보조금,0.0,인천
,지방자치단체이전수입,지방자치단체이전수입,지방자치단체이전수입,0.0,인천
,,비법정이전수입,비법정이전수입,0.0,인천
,,,광역지방자치단체전입금,0.0,인천
,,,기초지방자치단체전입금,0.0,인천
,,교육경비보조금,교육경비보조금,0.0,인천
,,,광역지방자치단체전입금,0.0,인천
,,,기초지방자치단체전입금,0.0,인천
,지방교육행정기관이전수입,지방교육행정기관이전수입,지방교육행정기관이전수입,4418583000.0,인천
,,교육비특별회계전입금수입,교육비특별회계전입금수입,4418583000.0,인천
,,,교육비특별회계전입금,4418583000.0,인천
,,기금회계전입금수입,기금회계전입금수입,0.0,인천
,,,기금회계전입금,0.0,인천
,기타이전수입,기타이전수입,기타이전수입,0.0,인천
,,학교회계간이전수입,학교회계간이전수입,0.0,인천
,,,학교발전기금전입금,0.0,인천
,,,다른학교회계전입금,0.0,인천
,,,기타학교회계전입금,0.0,인천
,,기타공공이전수입,기타공공이전수입,0.0,인천
,,,기타공공지원금,0.0,인천
자체수입,자체수입,자체수입,자체수입,122339000.0,인천
,학부모부담수입,학부모부담수입,학부모부담수입,100580000.0,인천
,,등록금,등록금,0.0,인천
,,,학교운영지원비,0.0,인천
,,수익자부담수입,수익자부담수입,100580000.0,인천
,,,급식비,100580000.0,인천
,,,방과후학교활동비,0.0,인천
,,,현장체험학습비,0.0,인천
,,,청소년단체활동비,0.0,인천
,,,졸업앨범비,0.0,인천
,,,교과서비,0.0,인천
,,,기숙사비,0.0,인천
,,,기타수익자부담수입,0.0,인천
,,,누리과정비,0.0,인천
,,,교복구입비,0.0,인천
,,,운동부운영비,0.0,인천
,,,돌봄활동운영비,0.0,인천
,행정활동수입,행정활동수입,행정활동수입,21759000.0,인천
,,사용료및수수료,사용료및수수료,11000000.0,인천
,,,사용료및수수료,11000000.0,인천
,,자산수입,자산수입,1200000.0,인천
,,,자산매각대,1200000.0,인천
,,적립금처분수입,적립금처분수입,0.0,인천
,,,적립금처분수입,0.0,인천
,,보증금회수,보증금회수,0.0,인천
,,,보증금회수,0.0,인천
,,기타행정활동수입,기타행정활동수입,9559000.0,인천
,,,지난년도수입,0.0,인천
,,,이자수입,4500000.0,인천
,,,기타행정활동수입,5059000.0,인천
기타수입,기타수입,기타수입,기타수입,30000000.0,인천
,전년도이월금,전년도이월금,전년도이월금,30000000.0,인천
,,순세계잉여금,순세계잉여금,30000000.0,인천
,,,순세계잉여금,30000000.0,인천
,,정산대상재원사용잔액,정산대상재원사용잔액,0.0,인천
,,,정산대상재원사용잔액,0.0,인천
,,이월금,이월금,0.0,인천
,,,이월사업비,0.0,인천
세입합계,세입합계,세입합계,세입합계,4570922000.0,인천
장,관,항,목,0.0,대전
이전수입,이전수입,이전수입,이전수입,758634000.0,대전
,중앙정부이전수입,중앙정부이전수입,중앙정부이전수입,0.0,대전
,,국고보조금,국고보조금,0.0,대전
,,,국고보조금,0.0,대전
,지방자치단체이전수입,지방자치단체이전수입,지방자치단체이전수입,0.0,대전
,,비법정이전수입,비법정이전수입,0.0,대전
,,,광역지방자치단체전입금,0.0,대전
,,,기초지방자치단체전입금,0.0,대전
,,교육경비보조금,교육경비보조금,0.0,대전
,,,광역지방자치단체전입금,0.0,대전
,,,기초지방자치단체전입금,0.0,대전
,지방교육행정기관이전수입,지방교육행정기관이전수입,지방교육행정기관이전수입,758634000.0,대전
,,교육비특별회계전입금수입,교육비특별회계전입금수입,758634000.0,대전
,,,교육비특별회계전입금,758634000.0,대전
,,기금회계전입금수입,기금회계전입금수입,0.0,대전
,,,기금회계전입금,0.0,대전
,기타이전수입,기타이전수입,기타이전수입,0.0,대전
,,학교회계간이전수입,학교회계간이전수입,0.0,대전
,,,학교발전기금전입금,0.0,대전
,,,다른학교회계전입금,0.0,대전
,,,기타학교회계전입금,0.0,대전
,,기타공공이전수입,기타공공이전수입,0.0,대전
,,,기타공공지원금,0.0,대전
자체수입,자체수입,자체수입,자체수입,100451000.0,대전
,학부모부담수입,학부모부담수입,학부모부담수입,99151000.0,대전
,,등록금,등록금,0.0,대전
,,,학교운영지원비,0.0,대전
,,수익자부담수입,수익자부담수입,99151000.0,대전
,,,급식비,32770000.0,대전
,,,방과후학교활동비,47700000.0,대전
,,,현장체험학습비,8731000.0,대전
,,,청소년단체활동비,2500000.0,대전
,,,졸업앨범비,1750000.0,대전
,,,교과서비,0.0,대전
,,,기숙사비,0.0,대전
,,,기타수익자부담수입,0.0,대전
,,,누리과정비,0.0,대전
,,,교복구입비,0.0,대전
,,,운동부운영비,0.0,대전
,,,돌봄활동운영비,5700000.0,대전
,행정활동수입,행정활동수입,행정활동수입,1300000.0,대전
,,사용료및수수료,사용료및수수료,50000.0,대전
,,,사용료및수수료,50000.0,대전
,,자산수입,자산수입,150000.0,대전
,,,자산매각대,150000.0,대전
,,적립금처분수입,적립금처분수입,0.0,대전
,,,적립금처분수입,0.0,대전
,,보증금회수,보증금회수,0.0,대전
,,,보증금회수,0.0,대전
,,기타행정활동수입,기타행정활동수입,1100000.0,대전
,,,지난년도수입,0.0,대전
,,,이자수입,1000000.0,대전
,,,기타행정활동수입,100000.0,대전
기타수입,기타수입,기타수입,기타수입,5800000.0,대전
,전년도이월금,전년도이월금,전년도이월금,5800000.0,대전
,,순세계잉여금,순세계잉여금,5000000.0,대전
,,,순세계잉여금,5000000.0,대전
,,정산대상재원사용잔액,정산대상재원사용잔액,800000.0,대전
,,,정산대상재원사용잔액,800000.0,대전
,,이월금,이월금,0.0,대전
,,,이월사업비,0.0,대전
세입합계,세입합계,세입합계,세입합계,864885000.0,대전
장,관,항,목,0.0,경기
이전수입,이전수입,이전수입,이전수입,20702891000.0,경기
,중앙정부이전수입,중앙정부이전수입,중앙정부이전수입,0.0,경기
,,국고보조금,국고보조금,0.0,경기
,,,국고보조금,0.0,경기
,지방자치단체이전수입,지방자치단체이전수입,지방자치단체이전수입,2367395000.0,경기
,,비법정이전수입,비법정이전수입,2319395000.0,경기
,,,광역지방자치단체전입금,0.0,경기
,,,기초지방자치단체전입금,2319395000.0,경기
,,교육경비보조금,교육경비보조금,48000000.0,경기
,,,광역지방자치단체전입금,0.0,경기
,,,기초지방자치단체전입금,48000000.0,경기
,지방교육행정기관이전수입,지방교육행정기관이전수입,지방교육행정기관이전수입,18259711000.0,경기
,,교육비특별회계전입금수입,교육비특별회계전입금수입,18259711000.0,경기
,,,교육비특별회계전입금,18259711000.0,경기
,,기금회계전입금수입,기금회계전입금수입,0.0,경기
,,,기금회계전입금,0.0,경기
,기타이전수입,기타이전수입,기타이전수입,75785000.0,경기
,,학교회계간이전수입,학교회계간이전수입,75685000.0,경기
,,,학교발전기금전입금,1500000.0,경기
,,,다른학교회계전입금,74185000.0,경기
,,,기타학교회계전입금,0.0,경기
,,기타공공이전수입,기타공공이전수입,100000.0,경기
,,,기타공공지원금,100000.0,경기
자체수입,자체수입,자체수입,자체수입,2497550000.0,경기
,학부모부담수입,학부모부담수입,학부모부담수입,2445569000.0,경기
,,등록금,등록금,0.0,경기
,,,학교운영지원비,793817000.0,경기
,,수익자부담수입,수익자부담수입,3232096000.0,경기
,,,급식비,682050000.0,경기
,,,방과후학교활동비,764189000.0,경기
,,,현장체험학습비,302295000.0,경기
,,,청소년단체활동비,0.0,경기
,,,졸업앨범비,925757000.0,경기
,,,교과서비,314927000.0,경기
,,,기숙사비,196000000.0,경기
,,,기타수익자부담수입,216980000.0,경기
,,,누리과정비,7800000.0,경기
,,,교복구입비,16500000.0,경기
,,,운동부운영비,426800000.0,경기
,,,돌봄활동운영비,101725000.0,경기
,행정활동수입,행정활동수입,행정활동수입,51981000.0,경기
,,사용료및수수료,사용료및수수료,7600000.0,경기
,,,사용료및수수료,7600000.0,경기
,,자산수입,자산수입,70710000.0,경기
,,,자산매각대,7110000.0,경기
,,적립금처분수입,적립금처분수입,7290000.0,경기
,,,적립금처분수입,310000.0,경기
,,보증금회수,보증금회수,310000.0,경기
,,,보증금회수,0.0,경기
,,기타행정활동수입,기타행정활동수입,37271000.0,경기
,,,지난년도수입,0.0,경기
,,,이자수입,18970000.0,경기
,,,기타행정활동수입,18301000.0,경기
기타수입,기타수입,기타수입,기타수입,134460000.0,경기
,전년도이월금,전년도이월금,전년도이월금,141440000.0,경기
,,순세계잉여금,순세계잉여금,122840000.0,경기
,,,순세계잉여금,126040000.0,경기
,,정산대상재원사용잔액,정산대상재원사용잔액,15400000.0,경기
,,,정산대상재원사용잔액,26620000.0,경기
,,이월금,이월금,15000000.0,경기
,,,이월사업비,15000000.0,경기
세입합계,세입합계,세입합계,세입합계,17064704000.0,경기
장,관,항,목,0.0,강원
이전수입,이전수입,이전수입,이전수입,806454000.0,강원
,중앙정부이전수입,중앙정부이전수입,중앙정부이전수입,0.0,강원
,,국고보조금,국고보조금,0.0,강원
,,,국고보조금,0.0,강원
,지방자치단체이전수입,지방자치단체이전수입,지방자치단체이전수입,0.0,강원
,,비법정이전수입,비법정이전수입,0.0,강원
,,,광역지방자치단체전입금,0.0,강원
,,,기초지방자치단체전입금,0.0,강원
,,교육경비보조금,교육경비보조금,0.0,강원
,,,광역지방자치단체전입금,0.0,강원
,,,기초지방자치단체전입금,0.0,강원
,지방교육행정기관이전수입,지방교육행정기관이전수입,지방교육행정기관이전수입,806454000.0,강원
,,교육비특별회계전입금수입,교육비특별회계전입금수입,806454000.0,강원
,,,교육비특별회계전입금,806454000.0,강원
,,기금회계전입금수입,기금회계전입금수입,0.0,강원
,,,기금회계전입금,0.0,강원
,기타이전수입,기타이전수입,기타이전수입,0.0,강원
,,학교회계간이전수입,학교회계간이전수입,0.0,강원
,,,학교발전기금전입금,0.0,강원
,,,다른학교회계전입금,0.0,강원
,,,기타학교회계전입금,0.0,강원
,,기타공공이전수입,기타공공이전수입,0.0,강원
,,,기타공공지원금,0.0,강원
자체수입,자체수입,자체수입,자체수입,95368000.0,강원
,학부모부담수입,학부모부담수입,학부모부담수입,93818000.0,강원
,,등록금,등록금,0.0,강원
,,,학교운영지원비,0.0,강원
,,수익자부담수입,수익자부담수입,93818000.0,강원
,,,급식비,68478000.0,강원
,,,방과후학교활동비,21000000.0,강원
,,,현장체험학습비,0.0,강원
,,,청소년단체활동비,0.0,강원
,,,졸업앨범비,4340000.0,강원
,,,교과서비,0.0,강원
,,,기숙사비,0.0,강원
,,,기타수익자부담수입,0.0,강원
,,,누리과정비,0.0,강원
,,,교복구입비,0.0,강원
,,,운동부운영비,0.0,강원
,,,돌봄활동운영비,0.0,강원
,행정활동수입,행정활동수입,행정활동수입,1550000.0,강원
,,사용료및수수료,사용료및수수료,0.0,강원
,,,사용료및수수료,0.0,강원
,,자산수입,자산수입,0.0,강원
,,,자산매각대,0.0,강원
,,적립금처분수입,적립금처분수입,0.0,강원
,,,적립금처분수입,0.0,강원
,,보증금회수,보증금회수,0.0,강원
,,,보증금회수,0.0,강원
,,기타행정활동수입,기타행정활동수입,1550000.0,강원
,,,지난년도수입,0.0,강원
,,,이자수입,1450000.0,강원
,,,기타행정활동수입,100000.0,강원
기타수입,기타수입,기타수입,기타수입,3660000.0,강원
,전년도이월금,전년도이월금,전년도이월금,3660000.0,강원
,,순세계잉여금,순세계잉여금,3660000.0,강원
,,,순세계잉여금,3660000.0,강원
,,정산대상재원사용잔액,정산대상재원사용잔액,0.0,강원
,,,정산대상재원사용잔액,0.0,강원
,,이월금,이월금,0.0,강원
,,,이월사업비,0.0,강원
세입합계,세입합계,세입합계,세입합계,905482000.0,강원
장,관,항,목,0.0,경남
이전수입,이전수입,이전수입,이전수입,5180390000.0,경남
,중앙정부이전수입,중앙정부이전수입,중앙정부이전수입,0.0,경남
,,국고보조금,국고보조금,0.0,경남
,,,국고보조금,0.0,경남
,지방자치단체이전수입,지방자치단체이전수입,지방자치단체이전수입,30000000.0,경남
,,비법정이전수입,비법정이전수입,30000000.0,경남
,,,광역지방자치단체전입금,0.0,경남
,,,기초지방자치단체전입금,30000000.0,경남
,,교육경비보조금,교육경비보조금,0.0,경남
,,,광역지방자치단체전입금,0.0,경남
,,,기초지방자치단체전입금,0.0,경남
,지방교육행정기관이전수입,지방교육행정기관이전수입,지방교육행정기관이전수입,5150390000.0,경남
,,교육비특별회계전입금수입,교육비특별회계전입금수입,5150390000.0,경남
,,,교육비특별회계전입금,5150390000.0,경남
,,기금회계전입금수입,기금회계전입금수입,0.0,경남
,,,기금회계전입금,0.0,경남
,기타이전수입,기타이전수입,기타이전수입,0.0,경남
,,학교회계간이전수입,학교회계간이전수입,0.0,경남
,,,학교발전기금전입금,0.0,경남
,,,다른학교회계전입금,0.0,경남
,,,기타학교회계전입금,0.0,경남
,,기타공공이전수입,기타공공이전수입,0.0,경남
,,,기타공공지원금,0.0,경남
자체수입,자체수입,자체수입,자체수입,924721000.0,경남
,학부모부담수입,학부모부담수입,학부모부담수입,909731000.0,경남
,,등록금,등록금,0.0,경남
,,,학교운영지원비,0.0,경남
,,수익자부담수입,수익자부담수입,909731000.0,경남
,,,급식비,349443000.0,경남
,,,방과후학교활동비,278550000.0,경남
,,,현장체험학습비,110034000.0,경남
,,,청소년단체활동비,0.0,경남
,,,졸업앨범비,22284000.0,경남
,,,교과서비,0.0,경남
,,,기숙사비,70400000.0,경남
,,,기타수익자부담수입,0.0,경남
,,,누리과정비,0.0,경남
,,,교복구입비,79020000.0,경남
,,,운동부운영비,0.0,경남
,,,돌봄활동운영비,0.0,경남
,행정활동수입,행정활동수입,행정활동수입,14990000.0,경남
,,사용료및수수료,사용료및수수료,5990000.0,경남
,,,사용료및수수료,5990000.0,경남
,,자산수입,자산수입,830000.0,경남
,,,자산매각대,830000.0,경남
,,적립금처분수입,적립금처분수입,0.0,경남
,,,적립금처분수입,0.0,경남
,,보증금회수,보증금회수,0.0,경남
,,,보증금회수,0.0,경남
,,기타행정활동수입,기타행정활동수입,8170000.0,경남
,,,지난년도수입,0.0,경남
,,,이자수입,6000000.0,경남
,,,기타행정활동수입,2170000.0,경남
기타수입,기타수입,기타수입,기타수입,37000000.0,경남
,전년도이월금,전년도이월금,전년도이월금,37000000.0,경남
,,순세계잉여금,순세계잉여금,37000000.0,경남
,,,순세계잉여금,37000000.0,경남
,,정산대상재원사용잔액,정산대상재원사용잔액,0.0,경남
,,,정산대상재원사용잔액,0.0,경남
,,이월금,이월금,0.0,경남
,,,이월사업비,0.0,경남
세입합계,세입합계,세입합계,세입합계,6142111000.0,경남
